A_0	A_1	R_0	R_1	R_2	R_3	phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0	0	1	1	#	1	0.027033631225084783	0.4857142857142857	1	181.48918692150613	3944	3432	0.6666666666666666	3368.816382028244	17	35
#	1	0	#	0	#	1	0.026524537874001226	0.4838709677419355	1	200.86541702014108	3940	3492	0.5	3800.0412862078247	30	62
1	#	1	#	0	1	1	0.022132674897119342	0.4666666666666667	1	161.65830725609925	3953	3508	0.6666666666666666	3665.178181785493	14	30
#	0	1	#	#	#	1	0.24070441269615173	0.7521367521367521	2	155.13618509454656	3998	3533	0.3333333333333333	310.2723701890931	88	117
#	1	0	#	#	#	0	0.02993716417960346	0.49572649572649574	1	193.84051832445428	3984	3536	0.3333333333333333	3249.1134338964107	58	117
#	#	0	#	#	#	1	0.0067876930607378766	0.3684210526315789	2	202.36904507553726	3944	3618	0.16666666666666666	56799.11808393362	70	190
1	#	#	0	#	0	1	0.0013484773662551439	0.26666666666666666	1	197.58175708790196	3858	3632	0.5	73524.85088475228	12	45
0	#	#	1	#	0	1	0.21905946222926423	0.7380952380952381	1	141.07723412634343	3940	3640	0.5	141.07723412634343	31	42
#	1	#	0	#	1	1	0.02348183883829531	0.4722222222222222	1	182.3214961693988	3926	3700	0.5	3896.1596427297413	17	36
#	0	0	#	1	#	0	0.0357074950308936	0.5135135135135135	1	196.7954097239662	3957	3701	0.5	2765.5820661146363	19	37
0	#	1	#	1	0	1	0.2373046875	0.75	1	146.565576286208	3981	3725	0.6666666666666666	146.565576286208	12	16
#	0	1	1	#	#	1	0.22481780895283973	0.7419354838709677	1	142.57084444338741	3887	3744	0.5	142.57084444338741	23	31
0	#	1	#	#	#	1	0.231092867969897	0.746031746031746	1	140.5163899486882	3981	3744	0.3333333333333333	140.5163899486882	47	63
#	#	1	0	#	0	0	0.08648873310982921	0.6129032258064516	1	158.01013242717866	3942	3750	0.5	158.01013242717866	19	31
#	#	1	0	0	#	1	0.007851876069936401	0.3793103448275862	1	147.56829634178843	3950	3763	0.5	9430.844793955772	11	29
1	#	1	#	0	#	0	0.28462802079628785	0.7777777777777778	1	168.7237919053126	3971	3779	0.5	168.7237919053126	21	27
#	#	#	1	1	#	1	0.2084017036410597	0.7307692307692307	2	174.8385523582229	3972	3786	0.3333333333333333	349.6771047164458	38	52
#	0	0	#	0	#	1	0.0	0.0	1	214.31918869050367	3800	3800	0.5	10645.643795136795	0	26
1	#	0	#	#	#	1	0.019403791345598595	0.45454545454545453	1	201.6931628852505	3944	3816	0.3333333333333333	5215.975599360685	20	44
#	0	1	1	#	#	0	0.004115226337448558	0.3333333333333333	1	142.85005943046144	3832	3832	0.5	142.85005943046144	6	18
0	#	0	1	0	#	1	0.014458261438686257	0.42857142857142855	1	196.656	3940	3876	0.6666666666666666	196.656	3	7
#	#	1	0	#	#	0	0.021573797840929377	0.4642857142857143	1	163.0936837698387	3983	3891	0.3333333333333333	3793.5123984859115	13	28
1	1	#	#	0	#	0	0.048282842081079885	0.5454545454545454	1	194.1400704	3958	3894	0.5	194.1400704	6	11
#	0	1	0	#	#	1	0.401877572016461	0.8333333333333334	1	154.17412864	3998	3917	0.5	154.17412864	10	12
1	1	#	#	1	#	1	0.01734152991583261	0.4444444444444444	1	183.36831999999998	3972	3926	0.5	183.36831999999998	4	9
#	0	1	#	#	#	0	0.0063582343481257495	0.36363636363636365	1	154.433856	3971	3950	0.3333333333333333	154.433856	4	11
#	0	1	#	0	#	1	0.004115226337448558	0.3333333333333333	1	142.8	3950	3950	0.5	142.8	2	6
1	0	#	0	1	#	0	0.06206391104012992	0.87624750499002	1	185.43685847664057	3998	3998	0.6666666666666666	185.43685847664057	0	0
